X,Y,Tm,P,S,BS,Tx,POLY_HA,tree_genus,BURNCLAS
-99.322114691697,51.7886098847736,5.1,10.2,,,24.6,0.29871444879,Popu,4.0
-96.7164077006723,51.8761060871205,14.8,17.8,,,29.3,0.09951230084,Pinu,4.0
-96.4901482300276,51.8797075992589,18.8,33.6,,,31.3,0.69649880883,Pinu,4.0
-95.7791852423121,51.9524929050883,16.9,66.2,,,28.6,0.0994530602,Pinu,4.0
-98.5894860501502,51.7142660931294,3.6,4.8,3.0,,24.5,31.2476411995,Popu,4.0
-98.7630749989146,51.7297217031442,3.6,4.8,3.0,,24.5,0.09957203306,Popu,4.0
-96.6969317726507,51.7898941567881,18.8,33.6,,,31.3,0.73098182684,Pice,4.0
-101.292821955434,51.7655330143982,17.1,14.2,,,31.7,1.99023168601,Popu,4.0
-95.4710220063733,52.0055445528819,14.8,17.8,,,29.3,0.29828840852,Pinu,4.0
-96.8010221284985,51.9383264829985,18.8,33.6,,,31.3,0.19903368315,Pice,4.0
-95.8286140441564,51.9593107489081,16.9,66.2,,,28.6,0.010995968,Pinu,4.0
-96.188516073139,51.9670405523324,14.8,17.8,,,29.3,1.90670815726,Pinu,4.0
-99.6167591814285,52.018712274082,4.4,22.0,16.0,,27.5,168.245281565,Popu,4.0
-95.5162987220555,52.1333224559572,14.8,17.8,,,29.3,0.19886768809,Pinu,4.0
-95.8849875506792,55.1712979721426,12.4,53.3,0.0,,26.8,27.0677510803,Pice,4.0
-98.9377951217082,51.9936789997573,20.2,40.3,0.0,,31.5,2.77106538221,Pice,4.0
-95.287854193065,52.2271028356409,14.8,17.8,,,29.3,0.9485122815,Pinu,4.0
-100.530658604479,52.1081843521047,16.4,24.0,0.0,,32.0,38.9324277882,Pinu,4.0
-95.3328814344538,52.2666526158198,14.8,17.8,,,29.3,0.29825962628,Pinu,4.0
-95.6158503448699,52.2280480740091,18.8,33.6,,,31.3,0.09944218431,Pinu,4.0
-98.9124733979721,52.2441819632772,0.7,19.3,9.0,,17.0,1.21952693547,Lari,4.0
-95.8706020515592,52.3226538915203,18.8,33.6,,,31.3,31.8278113264,Pinu,4.0
-95.814632541036,52.3765668923599,18.8,33.6,,,31.3,19.8916259456,Pinu,4.0
-100.21417742209,52.1429813064221,19.4,123.5,0.0,,35.0,76.6581488635,Popu,4.0
-99.7870112004299,51.8998229001234,4.4,22.0,16.0,,27.5,385.280136555,Popu,4.0
-98.8215011777627,51.8461512256326,16.9,16.9,0.0,,31.0,29.9829663026,Pice,4.0
-101.171133799587,56.9362037003308,13.3,52.6,,,28.2,15.5580588911,Pice,4.0
-99.5539712121135,51.9507549489555,4.4,22.0,16.0,,27.5,33.3062928198,Popu,4.0
-99.5921069179209,51.9240993446633,4.4,22.0,16.0,,27.5,2.53912720682,Popu,4.0
-96.4681629350832,52.0291271845909,18.8,33.6,,,31.3,4.97495370276,Pinu,4.0
-99.4594361678045,51.826047298453,5.1,10.2,,,24.6,0.29871085894,Popu,4.0
-95.7711299898967,51.9011040032429,16.9,66.2,,,28.6,0.0994522061,Pinu,4.0
-96.3731622783743,51.9166566459626,14.8,17.8,,,29.3,0.29847885377,Pinu,4.0
-96.5191852881725,51.9166612056985,14.8,17.8,,,29.3,0.09950158354,Pinu,4.0
-99.7209674363418,51.8352388070287,5.1,4.6,,,24.6,37.3837875486,Lari,4.0
-97.3329766063091,51.429293816884,3.6,4.8,3.0,,24.5,8.52453284717,Popu,4.0
-95.6881713445544,51.4661004533779,16.9,66.2,,,28.6,0.22183898916,Pinu,4.0
-95.8279705611207,51.4788790647452,20.0,76.3,,,32.0,0.19890841148,Pinu,4.0
-96.5236267885281,52.4208278464316,18.8,33.6,,,31.3,0.09950339451,Pinu,4.0
-96.2425980905825,52.6404297415125,18.8,33.6,,,31.3,0.39741615035,Pinu,4.0
-95.3500584827656,52.4804300480925,18.8,33.6,,,31.3,1.70691482309,Pinu,4.0
-95.3797997303772,52.4963487253933,18.8,33.6,,,31.3,2.48563252351,Pinu,4.0
-101.49147648003,57.1033612063316,13.3,52.6,,,28.2,9.57773715929,Pice,4.0
-97.0002918307074,52.6780511098407,18.8,33.6,,,31.3,0.0995281417,Pice,4.0
-96.2901606709422,52.6451068581263,14.8,17.8,,,29.3,0.01669953231,Popu,4.0
-101.540810429739,52.5455588981859,19.5,115.1,0.0,,32.5,1.91228508896,Pice,4.0
-101.067423711701,52.5810231814052,19.5,115.1,0.0,,32.5,0.34931432447,Popu,4.0
-101.515849560003,52.5699850125879,19.5,115.1,0.0,,32.5,2.02487672363,Pice,4.0
-95.8990721169305,52.8541481299263,14.8,17.8,,,29.3,25.7616430228,Pinu,4.0
-101.296843009488,57.1868342456317,16.2,49.3,,,27.9,10.4824173208,Pice,4.0
-99.5822719168358,52.6673222033534,20.2,40.3,0.0,,31.5,1902.25408332,Pinu,4.0
-100.932215896578,52.5558564246655,9.6,15.5,0.6,,29.0,184.574628784,Popu,4.0
-100.545392635973,52.5976913172118,19.5,115.1,0.0,,32.5,71.9731502805,Pice,4.0
-100.88773707621,52.7555323515151,19.5,115.1,0.0,,32.5,1.58593672214,Popu,4.0
-100.670884823866,52.8328428234601,19.5,115.1,0.0,,32.5,277.02418766,Popu,4.0
-101.044953525215,52.9020629721785,9.6,15.5,0.6,,29.0,0.00850293139,Popu,4.0
-95.9505858495375,53.0741274827981,18.8,33.6,,,31.3,43.0968200255,Pice,4.0
-99.3405262368849,53.1642195616497,8.0,8.3,0.0,,26.5,0.88159415741,Popu,4.0
-96.4760955274034,53.3280496001147,18.8,33.6,,,31.3,0.15291849104,Pice,4.0
-97.1504619710371,53.6488762831232,18.5,153.0,,,31.4,0.36850971839,Pice,4.0
-101.035084117226,53.2484087655023,9.6,15.5,0.6,,29.0,109.546281156,Pice,4.0
-96.3184403806434,53.5345323606876,18.8,33.6,,,31.3,7.30883044898,Pice,4.0
-96.5199322547788,53.5759177989942,15.1,53.8,,,28.9,13.2999241237,Pice,4.0
-99.8655465767861,53.4786091669894,18.0,64.5,,,30.4,0.09956461196,Pinu,4.0
-97.2084930721012,53.6084418895813,18.5,153.0,,,31.4,0.99870411408,Pice,4.0
-99.8804841289461,53.422492338623,18.0,64.5,,,30.4,1.49346585494,Pinu,4.0
-94.2749715663668,54.4232242292032,19.2,50.2,0.0,,31.2,0.03729391013,Pinu,4.0
-94.8858417234292,53.6749907280804,19.2,50.2,0.0,,31.2,0.09939248552,Pice,4.0
-99.6572141804566,53.6233318572193,18.0,64.5,,,30.4,0.09956807422,Pinu,4.0
-93.8224811167521,53.7560742101706,19.2,50.2,0.0,,31.2,0.99288718452,Pice,4.0
-101.477980478965,53.6223366795296,17.5,71.3,,,30.6,39.4429332922,Popu,4.0
-99.7246571964057,53.6813825686057,18.0,64.5,,,30.4,1.493506776,Pinu,4.0
-94.172588222265,53.7838700331182,16.7,141.8,0.0,,31.1,0.29797819341,Pice,4.0
-99.7125956268764,53.6397150491532,18.0,64.5,,,30.4,1.99134568014,Pinu,4.0
-99.3692662377787,53.7752740569193,18.0,64.5,,,30.4,1.9914254065,Pinu,4.0
-94.0441244117723,53.8518737052905,19.2,50.2,0.0,,31.2,3.97254924304,Pice,4.0
-94.1721256974885,53.8177290718388,15.6,53.6,0.0,,29.0,1.98652902118,Pice,4.0
-100.334416865875,53.7032252792942,7.7,16.1,1.4,,28.5,2.07146231663,Acer,4.0
-101.07384389306,53.8117772456703,7.7,16.1,1.4,,28.5,6.52266371678,Popu,4.0
-99.565826802846,53.8574987237148,18.0,64.5,,,30.4,0.09956931797,Pice,4.0
-99.9627713299197,53.8747200478687,19.2,49.1,0.0,,30.9,0.09956298509,Pinu,4.0
-101.296767040619,53.8358101376411,7.7,13.1,,,27.7,1.99033918616,Pice,4.0
-94.3863944531111,54.140267329446,19.2,50.2,0.0,,31.2,0.09935126253,Pinu,4.0
-93.8186723579444,54.0013435206046,15.6,53.6,0.0,,29.0,1.48937453253,Pice,4.0
-94.7658396966677,53.9963793097045,19.2,50.2,0.0,,31.2,0.09938478182,Popu,4.0
-97.8083391514794,53.9755528591208,6.9,23.5,,,26.2,0.09955779247,Pice,4.0
-99.3511050233244,53.9252769809229,18.0,64.5,,,30.4,0.09957135297,Pice,4.0
-100.025252781861,54.0983217189443,19.2,49.1,0.0,,30.9,2.48904388467,Popu,4.0
-94.2773090334823,54.2427234714972,19.2,50.2,0.0,,31.2,0.6601442801,Pice,4.0
-99.9511173155983,54.1179764552808,19.2,49.1,0.0,,30.9,0.00505362683,Lari,4.0
-100.715616146985,54.1251648586323,7.7,16.1,1.4,,28.5,1.41176246164,Popu,4.0
-93.2864039873625,54.2927388952518,18.4,92.5,,,31.0,0.89312309326,Pinu,4.0
-95.038615430627,54.2930465608864,19.2,50.2,0.0,,31.2,0.09941040489,Pinu,4.0
-100.233994699475,54.2198618374105,16.1,66.7,0.0,,31.0,173.806203565,Pinu,4.0
-99.4739997044998,54.2488830036574,18.0,64.5,,,30.4,2.98711224282,Lari,4.0
-96.8063901183022,54.3390583927914,18.5,153.0,,,31.4,0.88251531484,Pinu,4.0
-97.0048289370806,54.3597357555998,17.7,147.9,0.0,,28.3,2.97640029851,Pice,4.0
-94.4625434672167,54.3841437459296,19.2,50.2,0.0,,31.2,0.77476957186,Popu,4.0
-98.9511728383374,54.2420778007961,17.7,147.9,0.0,,28.3,0.47382881975,Pice,4.0
-96.1965104492398,54.3225163406545,19.2,50.2,0.0,,31.2,6.53795808221,Pinu,4.0
-97.9066714702722,54.1299975244496,18.5,153.0,,,31.4,0.09956032266,Pice,4.0
-93.5655406212055,54.1702347498719,7.5,44.7,,,26.9,0.19852962703,Pice,4.0
-93.8938963955112,53.873321804173,19.2,50.2,0.0,,31.2,0.09929794,Pinu,4.0
-95.4109499416246,53.8844229924172,19.2,50.2,0.0,,31.2,0.69605822689,Pice,4.0
-94.9598947620905,53.8974870940995,19.2,50.2,0.0,,31.2,0.19880147727,Pice,4.0
-100.097352602821,52.7471743812358,19.5,115.1,0.0,,32.5,16.5823029947,Pice,4.0
-99.3078560969723,52.7803665923376,16.9,16.9,0.0,,31.0,1169.05706393,Pice,4.0
-100.728364355488,52.7370223305329,9.6,15.5,0.6,,29.0,9.06846946881,Pice,4.0
-100.66035838359,52.7568748212767,9.6,15.5,0.6,,29.0,4.0723197245,Acer,4.0
-97.4821633614488,54.4080478365317,17.7,147.9,0.0,,28.3,0.49774494106,Pice,4.0
-97.7276889943731,54.409284124477,17.7,147.9,0.0,,28.3,0.42234304087,Pinu,4.0
-93.9121067625335,54.5257663096716,15.6,53.6,0.0,,29.0,12.9196412228,Pice,4.0
-98.7311131998634,54.5299993895137,14.9,28.8,0.0,,28.4,0.09957207628,Pinu,4.0
-97.0578176831203,54.543902093006,17.7,147.9,0.0,,28.3,5.0613421652,Pice,4.0
-98.2987484395722,54.4754240855719,6.5,27.6,12.7,,25.5,6.10562355251,Pice,4.0
-100.516942830357,54.6144409820481,19.2,49.1,0.0,,30.9,0.09954932844,Pinu,4.0
-97.9129189622365,54.4817642878289,6.5,27.6,12.7,,25.5,0.23295510145,Pinu,4.0
-99.3657555182246,54.5499985546139,17.7,147.9,0.0,,28.3,0.29871417311,Lari,4.0
-95.211390591216,54.6752691346659,15.6,53.6,0.0,,29.0,0.09942719668,Pice,4.0
-97.8450851434985,54.6408371631698,14.9,28.8,0.0,,28.4,0.03247149132,Betu,4.0
-99.6882685889285,54.6239420150784,14.9,28.8,0.0,,28.4,4.29492630824,Pice,4.0
-96.7592296002755,54.7578196000936,17.7,147.9,0.0,,28.3,42.4034176092,Pice,4.0
-97.7858352599912,54.7052722305209,17.7,147.9,0.0,,28.3,0.39823128328,Pice,4.0
-99.2395500542488,54.6519748471331,6.5,27.6,12.7,,25.5,2.74135314869,Pinu,4.0
-98.2951505577847,54.7108261395067,14.9,28.8,0.0,,28.4,1.99135371103,Pice,4.0
-99.6986094153874,54.5908317371812,14.9,28.8,0.0,,28.4,0.09956768236,Pice,4.0
-97.7717843636494,54.6549186022945,6.5,27.6,12.7,,25.5,0.36935086464,Acer,4.0
-98.8504929724153,54.6405547903424,17.7,147.9,0.0,,28.3,0.4978625503,Pice,4.0
-97.2704150906953,54.5953879416647,17.7,147.9,0.0,,28.3,0.00905446035,Pinu,4.0
-97.79722666939,54.5901138451173,17.7,147.9,0.0,,28.3,0.09956889952,Betu,4.0
-96.7764353997952,54.6034917002141,17.7,147.9,0.0,,28.3,408.860513591,Pice,4.0
-98.0343143543984,54.8077679109403,14.9,28.8,0.0,,28.4,1.99126626419,Pice,4.0
-97.7945575903463,54.6176600139959,6.5,27.6,12.7,,25.5,1.73041383448,Lari,4.0
-94.1638255475131,54.8346975193253,19.2,50.2,0.0,,31.2,0.49668746858,Pinu,4.0
-99.7034473116338,54.7274977302427,17.7,147.9,0.0,,28.3,0.19913534611,Pice,4.0
-99.1005550136328,54.7569442148337,14.9,28.8,0.0,,28.4,0.0995726119,Pice,4.0
-100.867176751676,54.7344537366069,16.4,41.0,,,32.2,0.02656178175,Pinu,4.0
-100.770832224027,54.693051510159,16.4,41.0,,,32.2,0.09954088601,Pice,4.0
-95.4777781717993,54.8561030571944,15.6,53.6,0.0,,29.0,0.09944800718,Popu,4.0
-98.7983554062439,54.7999404285304,6.5,27.6,12.7,,25.5,0.54697013453,Pice,4.0
-95.6196207316293,54.9669175712038,15.6,53.6,0.0,,29.0,2.3712249734,Pice,4.0
-95.1496065132158,54.9944319731694,19.2,50.2,0.0,,31.2,0.19884939594,Pice,4.0
-101.846772421284,54.7912176510076,17.0,62.4,0.0,,33.0,4.54167105475,Pice,4.0
-101.407701900621,54.8196395996977,16.4,41.0,,,32.2,20.8536378728,Pinu,4.0
-100.141667249469,54.9291640564894,19.3,70.8,,,31.6,0.09955964969,Pinu,4.0
-101.560967111988,54.9091345709203,19.3,70.8,,,31.6,2.9852084378,Pinu,4.0
-99.1441841498873,55.0141452804953,17.7,147.9,0.0,,28.3,0.21637280607,Pice,4.0
-101.100556032519,54.9322174150574,19.3,70.8,,,31.6,0.09952839479,Pice,4.0
-101.194533818325,54.9285944521959,19.3,70.8,,,31.6,1.09476891731,Pice,4.0
-101.235204133395,54.9324911378705,19.3,70.8,,,31.6,0.29856792766,Pice,4.0
-98.2074988423663,55.0072204061805,17.7,147.9,0.0,,28.3,0.09956647384,Pinu,4.0
-99.786438258604,54.9709969679619,16.4,41.0,,,32.2,0.17123355499,Lari,4.0
-95.1993694670582,54.9176215734953,15.6,53.6,0.0,,29.0,2.06434512463,Pice,4.0
-101.790608909756,54.7108458728882,16.4,41.0,,,32.2,0.13362974594,Pice,4.0
-95.2436110950426,54.925546959061,6.7,41.2,2.2,,25.8,0.09943132044,Pinu,4.0
-97.9206294466193,54.8886068319884,17.7,147.9,0.0,,28.3,0.29868314079,Pice,4.0
-97.5026865782458,55.1291484923245,16.0,114.2,0.0,,30.0,2.78741361311,Pinu,4.0
-99.798840038211,54.8480485682885,19.3,70.8,,,31.6,0.19699477054,Pinu,4.0
-96.9252751954746,54.9176297861065,17.7,147.9,0.0,,28.3,10.521566548,Pice,4.0
-95.6441674423123,54.7919367790894,15.6,53.6,0.0,,29.0,0.09945911003,Pice,4.0
-98.6612747014796,54.7477766889797,17.7,147.9,0.0,,28.3,0.19914317066,Pinu,4.0
-99.6540187649825,54.7182178343554,14.9,28.8,0.0,,28.4,3.22163668073,Pice,4.0
-100.356789671405,55.0366208351667,16.4,41.0,,,32.2,0.4418216823,Pice,4.0
-97.9025043961484,55.1203952557057,14.9,28.8,0.0,,28.4,0.39824482214,Pice,4.0
-98.6234268902751,55.1019421652652,17.7,147.9,0.0,,28.3,0.6969993639,Pice,4.0
-101.109255326483,55.0738632993723,16.4,41.0,,,32.2,2.7867971347,Lari,4.0
-98.4233309119911,55.1883320062221,14.9,28.8,0.0,,28.4,0.09956943958,Pice,4.0
-98.8518912515053,55.2058322581103,17.7,147.9,0.0,,28.3,0.99572534886,Pinu,4.0
-99.2256139922389,55.1563738396203,17.7,147.9,0.0,,28.3,0.74343444587,Pice,4.0
-98.7884034450271,55.1961102710323,14.9,28.8,0.0,,28.4,0.29871676241,Pinu,4.0
-100.440103119451,55.1177354270716,16.4,41.0,,,32.2,1.45556282473,Pinu,4.0
-100.311668273946,55.0794414330001,19.3,70.8,,,31.6,0.0995555763,Pice,4.0
-98.1049294133476,55.1644398493272,14.9,28.8,0.0,,28.4,0.49782388519,Pinu,4.0
-96.1512715792079,55.1163796433498,17.3,49.3,,,29.4,0.19898425703,Pice,4.0
-99.323351218475,55.0413265526404,17.7,147.9,0.0,,28.3,1.04460299078,Pice,4.0
-98.1048868874386,55.2854786795717,5.3,25.6,19.2,,27.3,0.01550261548,Pice,4.0
-101.506254821716,55.1683018264146,16.4,41.0,,,32.2,2.9853166232,Pice,4.0
-98.3526576337036,55.3536090007135,13.0,65.6,0.0,,29.6,0.19913716113,Pice,4.0
-101.263751602206,55.1715160803176,16.4,41.0,,,32.2,6.95077617554,Pinu,4.0
-101.138663251613,55.1866511399262,16.4,41.0,,,32.2,0.99527471883,Pinu,4.0
-98.4212119006379,55.3133272416206,16.0,114.2,0.0,,30.0,2.09095815526,Pice,4.0
-101.719035344874,55.2466324504961,19.3,70.8,,,31.6,2.98499494278,Pinu,4.0
-101.508405141797,55.275542659684,19.3,70.8,,,31.6,0.49755358605,Pinu,4.0
-99.6854800129698,55.3675849470972,13.0,65.6,0.0,,29.6,0.40440457816,Pice,4.0
-101.195034941583,55.31984650196,19.3,70.8,,,31.6,1.50048558783,Pinu,4.0
-101.391948027404,55.3836056060539,19.3,70.8,,,31.6,0.09951654056,Pinu,4.0
-100.999436383663,55.3159508852402,16.4,41.0,,,32.2,0.19906549861,Pinu,4.0
-100.369707283171,55.265844569625,16.4,41.0,,,32.2,0.12382609003,Pice,4.0
-101.303108670845,55.2353771070176,16.4,41.0,,,32.2,1.00761910186,Pice,4.0
-101.005280531803,55.2569398354336,19.3,70.8,,,31.6,0.09953309125,Pinu,4.0
-101.353058803605,55.3352723642151,19.3,70.8,,,31.6,0.09951823046,Pice,4.0
-96.5557683409693,55.5382752490896,13.0,65.6,0.0,,29.6,7.53914140835,Pice,4.0
-95.6921332502822,55.6302111008129,12.4,53.3,0.0,,26.8,130.363703917,Pice,4.0
-100.982226307782,55.4447176569827,17.4,70.0,,,29.5,0.09953427101,Pice,4.0
-100.77647561879,55.4073537471758,19.3,70.8,,,31.6,15.0427128447,Pice,4.0
-100.709171484051,55.5408293942124,17.4,70.0,,,29.5,0.09954429604,Pinu,4.0
-101.55573031509,55.5756847228942,14.6,92.5,,,29.9,22.4987055182,Pice,4.0
-94.6671434287814,55.7869220482891,16.6,163.2,0.0,,29.2,0.49696367304,Pice,4.0
-96.101122150844,55.759362496157,17.3,49.3,,,29.4,0.30669627707,Pice,4.0
-97.4261046899218,55.7591630289188,13.0,65.6,0.0,,29.6,0.09954888981,Pice,4.0
-100.97083781264,55.4986065663635,17.4,70.0,,,29.5,0.09953486611,Pinu,4.0
-97.685264843394,55.6395723302839,5.3,25.6,19.2,,27.3,0.03542241619,Pice,4.0
-91.9654417401386,55.8468807681494,17.5,51.2,,,30.5,2.9730249172,Pice,4.0
-101.411175494904,55.736649043684,17.4,70.0,,,29.5,0.99516789118,Pinu,4.0
-101.361184790587,55.7022012655554,17.4,70.0,,,29.5,30.4063779363,Pinu,4.0
-96.0003971288807,55.8860453117413,17.3,49.3,,,29.4,10.5562074466,Pice,4.0
-97.9696049837179,55.8269851318244,5.3,25.6,19.2,,27.3,0.13654544546,Pice,4.0
-98.9057869499437,55.7993512957993,5.3,25.6,19.2,,27.3,5.03290482819,Pice,4.0
-99.4662655719187,55.877218482542,13.0,65.6,0.0,,29.6,1.19484758978,Pice,4.0
-99.3182210065401,55.9169411503009,13.0,65.6,0.0,,29.6,1.99143521622,Pinu,4.0
-101.099867757118,55.8358074121211,13.3,68.4,,,28.2,2.44416868001,Pinu,4.0
-101.023851774642,55.8564312664415,13.3,68.4,,,28.2,5.16595212823,Pice,4.0
-100.87553643204,55.9076882619508,17.1,40.0,,,28.0,0.85119346572,Pice,4.0
-94.8707616814852,56.1163585924802,16.6,163.2,0.0,,29.2,0.99411967108,Pice,4.0
-96.6645864373232,56.0926012060644,13.0,65.6,0.0,,29.6,20.1978215158,Pice,4.0
-100.396318600298,55.8166374003284,5.4,26.6,,,27.7,2.34427455091,Pice,4.0
-101.312323135956,55.7510607736059,6.9,19.1,,,27.9,13.6231757056,Pice,4.0
-99.0680981230065,55.8460348932755,13.0,65.6,0.0,,29.6,2.63875939675,Pice,4.0
-97.2963982430722,55.7989686354393,13.0,65.6,0.0,,29.6,3.24679149141,Pice,4.0
-98.6989517300776,55.7830543512614,5.3,25.6,19.2,,27.3,0.29871555667,Pinu,4.0
-94.056775452911,56.1674486956982,12.4,53.3,0.0,,26.8,1.98686362294,Pice,4.0
-98.1920432437092,56.138891629174,16.0,114.2,0.0,,30.0,18.19686303,Pice,4.0
-94.7040927146726,56.2221906607006,12.4,53.3,0.0,,26.8,0.99399711709,Pice,4.0
-94.1104166210608,56.2211876040291,16.6,163.2,0.0,,29.2,9.51524733209,Pice,4.0
-101.225169120345,56.0566435843944,13.3,68.4,,,28.2,1.99051743914,Pice,4.0
-97.2778218846539,56.1787839568656,17.3,49.3,,,29.4,12.9940419944,Pice,4.0
-99.9775030390744,56.2219356435775,13.3,68.4,,,28.2,1.49345644748,Pice,4.0
-95.8124763841527,56.3401711686475,17.3,49.3,,,29.4,1.81022165591,Pice,4.0
-93.8783869780344,56.3653327180468,16.6,163.2,0.0,,29.2,1.4490552904,Pice,4.0
-100.41334343004,56.2552744940587,13.3,68.4,,,28.2,0.0995539912,Pice,4.0
-100.317246674154,56.3415645367179,13.3,68.4,,,28.2,19.9433770863,Pice,4.0
-93.9876586979474,56.4913693318575,16.6,163.2,0.0,,29.2,9.1326859243,Pice,4.0
-101.984256612652,56.4010955690553,14.6,92.5,,,29.9,0.49744932848,Pice,4.0
-100.775290746069,56.4897219428247,13.3,68.4,,,28.2,0.49771708804,Pice,4.0
-101.600846613956,56.7002716956379,1.4,47.7,,,18.1,0.09951076159,Pice,4.0
-97.8988091000587,56.5383250002821,13.0,65.6,0.0,,29.6,585.000839254,Pice,4.0
-93.9526989882596,56.3514000070272,16.6,163.2,0.0,,29.2,38.6368749746,Pice,4.0
-101.519707818795,56.4997056051174,13.3,68.4,,,28.2,0.79611204108,Pice,4.0
-99.6418683721447,56.6203537409261,13.3,68.4,,,28.2,40.3593579139,Pice,4.0
-100.609044105275,57.4665075591512,13.3,52.6,,,28.2,15.8320170806,Pice,4.0
-100.97174148263,57.529478055958,16.2,49.3,,,27.9,138.553831362,Pice,4.0
-100.568827490441,57.7683253084344,14.5,27.1,,,27.6,232.328621686,Pice,4.0
-101.675053061414,57.8905310228269,5.6,13.6,,,27.5,1.49267046716,Pinu,4.0
-101.003731781324,58.1311575339481,13.3,52.6,,,28.2,168.511727675,Pice,4.0
-100.876999468674,58.2420122251163,14.5,27.1,,,27.6,253.885116812,Pice,4.0
-101.317230855601,56.0791612859584,5.4,26.6,,,27.7,0.09952194331,Pinu,4.0
-96.1763390149209,56.254068786128,5.1,33.5,,,25.5,0.89546858894,Pice,4.0
-100.873984223822,55.9894176706414,13.3,68.4,,,28.2,3.78249716409,Pice,4.0
-99.1181348172335,56.0883045105758,16.0,114.2,0.0,,30.0,6.93844256571,Pinu,4.0
-94.1288918811172,56.1466228936791,12.4,53.3,0.0,,26.8,1.49024325865,Pice,4.0
-100.486668775255,55.1538854746215,16.4,41.0,,,32.2,0.09955080713,Pinu,4.0
-98.0788167427503,55.2644397058786,16.0,114.2,0.0,,30.0,0.4978218598,Pinu,4.0
-93.835218460071,54.3856087942769,19.2,50.2,0.0,,31.2,25.9139606037,Pice,4.0
-95.9378244994774,54.4018468997738,19.2,50.2,0.0,,31.2,6.52026642017,Pinu,4.0
-94.2248550354757,54.4113159721155,19.2,50.2,0.0,,31.2,5.747044402,Pice,4.0
-97.2999632164877,54.3960471073588,17.7,147.9,0.0,,28.3,1.67028642059,Pice,4.0
-95.0689109001921,49.6897391001732,10.3,109.0,1.0,,28.0,177.671061465,Abie,4.0
-94.9502359001016,50.2507354002254,3.9,20.0,5.0,,22.5,262.470243061,Pice,4.0
-79.9284647001029,50.6362489996275,13.6,65.8,,,30.1,1122.25799776,Pice,4.0
-89.6676510993678,52.0212207001637,15.5,48.8,,,29.5,25.2244490068,Pice,4.0
-89.25630413602,53.7155893980022,16.8,105.2,,,30.7,32.7278613846,Pice,4.0
-94.8682114004472,50.1692942996328,-4.1,20.1,,,12.5,85.0020291994,Popu,4.0
-88.5523262656615,52.3998469968962,14.4,35.0,,,29.5,75.7107035966,Pice,4.0
-86.985847399806,53.1789948996335,14.4,35.0,,,29.5,37.5420053805,Genc,4.0
-92.993252299394,53.5631668998547,18.4,92.5,,,31.0,76.9583650206,Pice,4.0
-88.5825298564977,53.4369443516914,13.1,56.2,,,27.2,131.023408415,Pice,4.0
-91.2336920997176,54.4216301995369,17.5,51.2,,,30.5,111.54164827,Pice,4.0
-118.723991337662,58.710793163714,4.0,2.3,,,25.4,33.0209209532,Popu,4.0
-114.504935621915,58.4182683744171,10.2,1.0,,,30.9,74.255367349,Popu,4.0
-113.233636284921,54.8646926202871,17.4,74.8,,,32.6,0.67827344684,Popu,4.0
-116.10679211986,53.176229210838,16.7,86.6,,,33.2,1.03241462124,Pinu,4.0
-118.34273844405,57.0150686307922,15.5,29.6,,,32.0,13.2809446125,Pice,4.0
-115.501238645646,55.7278896798484,17.1,33.7,,,31.4,3.688393683,Pice,4.0
-115.935619481904,56.7927127232121,15.3,25.2,,,33.3,2.94459290893,Pice,4.0
-114.919205197212,51.8161239589449,1.9,7.6,,,19.6,13.8234272793,Popu,4.0
-115.396598999005,56.8101730000559,17.1,33.7,,,31.4,8.38540387464,Lari,4.0
-117.80373824741,55.118966102618,15.5,45.0,,,27.6,2.47808795998,Popu,4.0
-111.440662163517,56.6460931050261,-4.2,6.1,,,8.7,0.97844403403,Lari,4.0
-116.677857843641,53.0278150833823,9.2,43.8,,,25.3,4.98419865479,Pinu,4.0
-114.527741407426,50.7577373146827,4.1,0.9,,,25.7,38.584147997,Pinu,4.0
-113.767409999981,55.3350109997062,9.7,19.9,,,27.0,3.47535439539,Pice,4.0
-119.169647380512,57.2638591996104,10.8,4.2,,,27.6,20.101548015,Pice,4.0
-111.278224734535,54.5403936692336,9.2,34.3,,,27.2,2.36749138343,Popu,4.0
-115.009183987295,55.9712794243278,17.1,33.7,,,31.4,2.34469249583,Popu,4.0
-113.208441041181,55.6041689220313,14.9,14.0,,,30.3,0.30606229077,Pice,4.0
-110.859233597817,55.2867424567659,15.4,37.4,,,32.0,3.79762181976,Pice,4.0
-112.130352159665,55.7665342043589,15.7,25.0,,,31.7,1.45731811431,Pice,4.0
-110.619046299904,56.3425393998435,16.0,18.6,,,32.3,7.25606775355,Pice,4.0
-116.376447402844,58.4879822790072,5.2,8.1,,,26.6,7.8827805332,Popu,4.0
-117.650196652803,57.8413693485348,5.3,5.1,,,25.5,2.39210187428,Popu,4.0
-118.08527946381,55.409147262461,10.8,16.5,,,28.2,1.38872520633,Popu,4.0
-112.84291525431,56.0044853164683,14.9,17.2,,,29.6,5.4955217519,Pice,4.0
-113.831471438588,57.5325688997694,10.2,1.0,,,30.9,20.4407454391,Pice,4.0
-117.601545453494,57.8902002335305,5.3,5.1,,,25.5,26.780959014,Popu,4.0
-112.756589669644,56.1614353024026,13.7,46.4,,,30.6,1.03018614543,Pice,4.0
-118.623897552164,54.9592227933911,11.2,25.0,1.0,,27.8,2.30085321071,Pice,4.0
